"","REGION","PRIMARY_SAMPLE_UNIT","STATION_NR","YEAR","MONTH","DAY","HABITAT_CD","STRAT","RUGOSITY_CD","WTD_RUG","LAT_DEGREES","LON_DEGREES","MAPGRID_NR","SUB_REGION_NAME","SUB_REGION_NR","ZONE_NAME","ZONE_NR","MPA_NAME","MPA_NR","ADMIN","PROT","DEPTH_STRAT","MIN_DEPTH","MAX_DEPTH","METERS_COMPLETED","SPECIES_CD","SPECIES_NAME","N","JUV","MAX_DIAMETER","PERP_DIAMETER","HEIGHT","OLD_MORT","RECENT_MORT","BLEACH_CONDITION","DISEASE","SURVEY","SurveyCode","MilSortCode","BleachingPresAbs"
"845","SEFCRI","3153",1,2020,10,30,"RGSH","NEAR0",0,NA,25.8648,-80.11048,1928111,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,5.79119981468161,6.09599980492801,10,"ACR CERV","Acropora cervicornis",1,0,14,12,8,2,0,"N","A","NCRMP","2020-10-30-3153","2020-10-30-3153-1",0
"846","SEFCRI","3159",1,2020,10,30,"RGSH","NEAR0",0,NA,25.90523,-80.10944,1869728,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,5.79119981468161,6.09599980492801,10,"ACR CERV","Acropora cervicornis",1,0,35,28,16,50,0,"N","A","NCRMP","2020-10-30-3159","2020-10-30-3159-1",0
"847","SEFCRI","3166",1,2020,10,30,"RGSH","NEAR0",0,NA,25.78772,-80.10754,2040294,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,8.22959973665281,8.53439972689921,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2020-10-30-3166","2020-10-30-3166-1",1
"848","SEFCRI","3178",1,2020,10,30,"CPSH","NEAR0",0,NA,25.8929,-80.11713,1887425,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,6.09599980492801,6.40079979517441,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2020-10-30-3178","2020-10-30-3178-1",0
"849","SEFCRI","3270",1,2020,10,30,"SPGR","OFFR1",1,NA,25.88355,-80.08812,1900604,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,19.2023993855232,21.335999317248,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2020-10-30-3270","2020-10-30-3270-1",1
"850","SEFCRI","3174",1,2020,11,16,"RGSH","NEAR0",0,NA,25.79528,-80.09958,2029158,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,10.0583996781312,10.3631996683776,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2020-11-16-3174","2020-11-16-3174-1",1
"851","SEFCRI","3137",1,2020,12,7,"RGSH","NEAR0",0,NA,25.95019,-80.10929,1804128,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,5.48639982443521,6.40079979517441,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2020-12-7-3137","2020-12-7-3137-1",1
"852","SEFCRI","3138",1,2020,12,7,"RGSH","NEAR0",0,NA,25.95143,-80.11022,1802158,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,6.40079979517441,6.70559978542081,10,"ACR CERV","Acropora cervicornis",1,0,49,20,10,0,0,"N","A","NCRMP","2020-12-7-3138","2020-12-7-3138-1",0
"853","FLK","8028",1,2021,8,9,"ISOL_MR","CS03",NA,NA,25.51774,-80.13783,4059361,"Biscayne",12,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",5.79119981468161,7.01039977566721,10,"AGA AGAR","Agaricia agaricites",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2021-8-9-8028","2021-8-9-8028-1",1
"854","FLK","8033",1,2021,8,9,"ISOL_MR","CS03",NA,NA,25.53163,-80.14008,4065314,"Biscayne",12,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",7.01039977566721,7.61999975616001,10,"AGA AGAR","Agaricia agaricites",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2021-8-9-8033","2021-8-9-8033-1",1
"855","FLK","8036",1,2021,8,9,"CONT_LR","CS11",NA,NA,25.45367,-80.12225,4028041,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,"CD2",8.22959973665281,9.14399970739201,10,"AGA AGAR","Agaricia agaricites",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2021-8-9-8036","2021-8-9-8036-1",1
"856","FLK","8050",1,2021,8,9,"CONT_LR","CS12",NA,NA,25.46308,-80.11589,4032746,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,10.0583996781312,10,"AGA AGAR","Agaricia agaricites",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2021-8-9-8050","2021-8-9-8050-1",1
"857","FLK","8019",1,2021,8,11,"ISOL_MR","CS03",NA,NA,25.35464,-80.1871,3965864,"Biscayne",12,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",2.7431999122176,3.6575998829568,10,"AGA AGAR","Agaricia agaricites",1,0,7,4,1,10,0,"N","A","NCRMP","2021-8-11-8019","2021-8-11-8019-1",1
"858","FLK","8056",1,2021,8,11,"CONT_LR","CS12",NA,NA,25.35128,-80.14679,3963598,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,"CD2",10.9727996488704,11.5823996293632,10,"AGA AGAR","Agaricia agaricites",1,0,5,3,1,0,0,"N","A","NCRMP","2021-8-11-8056","2021-8-11-8056-1",0
"859","FLK","8066",1,2021,8,11,"SPGR_MR","CS15",NA,NA,25.35327,-80.143,3964945,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,"CD3",13.4111995708416,14.6303995318272,10,"AGA AGAR","Agaricia agaricites",1,0,4,3,1,0,0,"N","A","NCRMP","2021-8-11-8066","2021-8-11-8066-1",1
"860","SEFCRI","V1160",8844,2021,8,12,"LIRO_LR","OFFR0",0,NA,25.7916,-80.08913,2034427,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,42,42,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-8-12-V1160","2021-8-12-V1160-8844",1
"861","SEFCRI","V1161",8846,2021,8,12,"LIRI_LR","INNR0",0,NA,25.79063,-80.09622,2035725,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,37,37,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-8-12-V1161","2021-8-12-V1161-8846",1
"862","SEFCRI","V1164",8848,2021,8,12,"LIRI_LR","INNR0",0,NA,25.77857,-80.0972,2053435,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,35,35,10,"AGA FRAG","Agaricia fragilis",1,0,11,NA,1,0,0,"N","A","DRM","2021-8-12-V1164","2021-8-12-V1164-8848",1
"863","SEFCRI","V1165",8850,2021,8,12,"LIRI_LR","INNR0",0,NA,25.7681,-80.0977,2068522,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,36,36,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-8-12-V1165","2021-8-12-V1165-8850",1
"864","SEFCRI","V1166",8829,2021,8,12,"LIRI_HR","INNR1",1,NA,25.76758,-80.09542,2069183,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,43,43,10,"AGA FRAG","Agaricia fragilis",1,0,5,NA,1,0,0,"N","A","DRM","2021-8-12-V1166","2021-8-12-V1166-8829",1
"865","SEFCRI","V1157",8879,2021,8,19,"RGSH_LR","NEAR0",0,NA,25.8167,-80.11278,1998299,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,15,15,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-8-19-V1157","2021-8-19-V1157-8879",1
"866","SEFCRI","V1158",8877,2021,8,19,"RGSH_LR","NEAR0",0,NA,25.80773,-80.1119,2011421,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,17,17,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-8-19-V1158","2021-8-19-V1158-8877",1
"867","SEFCRI","V1159",8875,2021,8,19,"RGSH_LR","NEAR0",0,NA,25.80485,-80.11145,2015358,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,17,17,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-8-19-V1159","2021-8-19-V1159-8875",0
"868","SEFCRI","V1162",8873,2021,8,19,"RGSH_LR","NEAR0",0,NA,25.7832,-80.12057,2046828,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,16,16,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-8-19-V1162","2021-8-19-V1162-8873",0
"869","SEFCRI","V1163",8871,2021,8,19,"CPSH_LR","NEAR0",0,NA,25.78083,-80.10952,2050130,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,29,29,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-8-19-V1163","2021-8-19-V1163-8871",0
"870","SEFCRI","V1148",9085,2021,8,20,"LIRM_LR","MIDR0",0,NA,25.86995,-80.09333,1920929,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,55,55,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-8-20-V1148","2021-8-20-V1148-9085",1
"871","SEFCRI","V1149",9087,2021,8,20,"LIRM_LR","MIDR0",0,NA,25.85557,-80.09508,1941262,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,49,49,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-8-20-V1149","2021-8-20-V1149-9087",1
"872","SEFCRI","V1150",8865,2021,8,20,"LIRI_LR","INNR0",0,NA,25.84453,-80.10413,1957644,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,18,18,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-8-20-V1150","2021-8-20-V1150-8865",1
"873","SEFCRI","V1151",8867,2021,8,20,"LIRI_LR","INNR0",0,NA,25.83958,-80.10465,1964859,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,22,22,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-8-20-V1151","2021-8-20-V1151-8867",1
"874","SEFCRI","V1152",8869,2021,8,20,"RGSH_LR","NEAR0",0,NA,25.836,-80.10922,1970098,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,20,20,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-8-20-V1152","2021-8-20-V1152-8869",1
"875","SEFCRI","V1153",9089,2021,8,20,"LIRI_HR","INNR1",1,NA,25.83543,-80.09927,1970774,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,30,30,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-8-20-V1153","2021-8-20-V1153-9089",1
"876","SEFCRI","V1154",8883,2021,8,20,"RGSH_LR","NEAR0",0,NA,25.8328,-80.10125,1974706,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,30,30,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-8-20-V1154","2021-8-20-V1154-8883",1
"877","SEFCRI","V1155",8881,2021,8,20,"LIRI_LR","INNR0",0,NA,25.83098,-80.09972,1977333,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,35,35,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-8-20-V1155","2021-8-20-V1155-8881",1
"878","SEFCRI","V1156",8885,2021,8,20,"RGSH_LR","NEAR0",0,NA,25.83055,-80.10877,1977971,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,22,22,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-8-20-V1156","2021-8-20-V1156-8885",1
"879","FLK","8018",1,2021,9,1,"ISOL_LR","CS01",NA,NA,25.33433,-80.22578,3950031,"Biscayne",12,"Inshore",1,"Unprotected",0,NA,0,"CD0",3.9623998732032,3.9623998732032,10,"AGA AGAR","Agaricia agaricites",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2021-9-1-8018","2021-9-1-8018-1",0
"880","FLK","8060",1,2021,9,1,"SPGR_LR","CS14",NA,NA,25.29536,-80.16483,3918618,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,"CD3",11.5823996293632,11.5823996293632,10,"AGA AGAR","Agaricia agaricites",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2021-9-1-8060","2021-9-1-8060-1",1
"881","FLK","8061",1,2021,9,1,"SPGR_MR","CS17",NA,NA,25.51226,-80.09956,4056988,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,"CD4",20.7263993367552,23.1647992587264,9,"AGA AGAR","Agaricia agaricites",1,0,15,12,3,0,0,"N","A","NCRMP","2021-9-1-8061","2021-9-1-8061-1",1
"882","FLK","8073",1,2021,9,1,"SPGR_MR","CS17",NA,NA,25.53997,-80.09426,4069264,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,"CD4",24.6887992099584,25.907999170944,10,"AGA AGAR","Agaricia agaricites",1,0,43,41,18,30,0,"N","A","NCRMP","2021-9-1-8073","2021-9-1-8073-1",1
"883","SEFCRI","V1146",9054,2021,9,2,"LIRI_LR","INNR0",0,NA,25.88332,-80.10533,1901225,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,23,23,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-2-V1146","2021-9-2-V1146-9054",1
"884","SEFCRI","V1147",9056,2021,9,2,"RGSH_LR","NEAR0",0,NA,25.87032,-80.11038,1920239,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,20,20,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-2-V1147","2021-9-2-V1147-9056",1
"885","SEFCRI","V1128",9872,2021,9,3,"LIRI_LR","INNR0",0,NA,25.96869,-80.10221,1777246,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,33,33,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-3-V1128","2021-9-3-V1128-9872",1
"886","SEFCRI","V1129",10298,2021,9,3,"LIRI_LR","INNR0",0,NA,25.96823,-80.10021,1777906,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,27,27,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-3-V1129","2021-9-3-V1129-10298",1
"887","SEFCRI","V1130",10001,2021,9,3,"CPSH_LR","NEAR0",0,NA,25.96554,-80.10373,1781835,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,31,31,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-3-V1130","2021-9-3-V1130-10001",1
"888","SEFCRI","V1131",10302,2021,9,3,"LIRI_HR","INNR1",1,NA,25.96554,-80.10323,1781836,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,29,29,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-3-V1131","2021-9-3-V1131-10302",1
"889","FLK","V3002",9397,2021,9,8,"ISOL_MR","CS02",NA,NA,25.33117,-80.2072,3947972,"Biscayne",12,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",19,19,10,"ACR PALM","Acropora palmata",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-8-V3002","2021-9-8-V3002-9397",1
"890","SEFCRI","V1132",10007,2021,9,10,"LIRI_LR","INNR0",0,NA,25.96012,-80.10327,1789708,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,31,31,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-10-V1132","2021-9-10-V1132-10007",1
"891","SEFCRI","V1133",10009,2021,9,10,"LIRI_LR","INNR0",0,NA,25.95062,-80.10085,1803489,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,32,32,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-10-V1133","2021-9-10-V1133-10009",1
"892","SEFCRI","V1134",10309,2021,9,10,"CPSH_LR","NEAR0",0,NA,25.94798,-80.11085,1807405,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,22,22,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-10-V1134","2021-9-10-V1134-10309",1
"893","SEFCRI","V1135",10011,2021,9,10,"RGSH_LR","NEAR0",0,NA,25.92538,-80.10653,1840214,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,24,24,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-10-V1135","2021-9-10-V1135-10011",1
"894","FLK","V2275",9161,2021,9,14,"SPGR_LR","CS11",NA,NA,25.30579,-80.15682,3927650,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,"CD2",39,39,10,"ACR PALM","Acropora palmata",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-14-V2275","2021-9-14-V2275-9161",1
"895","FLK","V2278",9163,2021,9,14,"CONT_LR","CS08",NA,NA,25.31905,-80.18654,3938342,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,"CD1",10,10,10,"ACR PALM","Acropora palmata",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-14-V2278","2021-9-14-V2278-9163",1
"896","FLK","V2308",9383,2021,9,14,"ISOL_MR","CS03",NA,NA,25.33565,-80.16755,3951546,"Biscayne",12,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",28,28,10,"ACR PALM","Acropora palmata",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-14-V2308","2021-9-14-V2308-9383",1
"897","FLK","V3019",9159,2021,9,14,"ISOL_MR","CS06",NA,NA,25.33257,-80.16816,3949103,"Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,"CD0",28,28,10,"ACR PALM","Acropora palmata",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-14-V3019","2021-9-14-V3019-9159",1
"898","FLK","V3020",9379,2021,9,14,"ISOL_MR","CS06",NA,NA,25.30827,-80.19041,3929478,"Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,"CD0",31,31,10,"ACR PALM","Acropora palmata",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-14-V3020","2021-9-14-V3020-9379",1
"899","FLK","V1233",9742,2021,9,15,"CONT_LR","CS11",NA,NA,25.67338,-80.09447,4126314,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,"CD2",28,28,10,"ACR PALM","Acropora palmata",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-15-V1233","2021-9-15-V1233-9742",1
"900","FLK","V1234",9770,2021,9,15,"CONT_LR","CS11",NA,NA,25.7565,-80.10182,4156582,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,"CD2",23,23,10,"ACR PALM","Acropora palmata",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-15-V1234","2021-9-15-V1234-9770",0
"901","FLK","V1237",9774,2021,9,15,"CONT_LR","CS14",NA,NA,25.65485,-80.09013,4118859,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,"CD3",49,49,10,"ACR PALM","Acropora palmata",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-15-V1237","2021-9-15-V1237-9774",1
"902","FLK","V1238",9772,2021,9,15,"CONT_LR","CS11",NA,NA,25.74747,-80.10238,4153581,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,"CD2",21,21,10,"ACR PALM","Acropora palmata",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-15-V1238","2021-9-15-V1238-9772",1
"903","FLK","V1391",9809,2021,9,15,"ISOL_MR","CS05",NA,NA,25.59985,-80.10448,4094175,"Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,"CD0",20,20,10,"ACR PALM","Acropora palmata",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-15-V1391","2021-9-15-V1391-9809",1
"904","FLK","V3021",9363,2021,9,15,"ISOL_MR","CS03",NA,NA,25.36758,-80.17546,3975432,"Biscayne",12,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10,10,10,"ACR PALM","Acropora palmata",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-15-V3021","2021-9-15-V3021-9363",1
"905","SEFCRI","V1136",10355,2021,9,17,"LIRM_HR","MIDR1",1,NA,25.92484,-80.09256,1840898,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,59,59,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-17-V1136","2021-9-17-V1136-10355",1
"906","SEFCRI","V1139",10015,2021,9,17,"LIRM_LR","MIDR0",0,NA,25.91404,-80.09863,1856630,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,39,39,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-17-V1139","2021-9-17-V1139-10015",1
"907","SEFCRI","V1140",10357,2021,9,17,"CPSH_LR","NEAR0",0,NA,25.90865,-80.10266,1864494,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,29,29,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-17-V1140","2021-9-17-V1140-10357",1
"908","SEFCRI","V3055",10013,2021,9,17,"CPSH_LR","NEAR0",0,NA,25.91883,-80.10313,1849405,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,35,35,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-17-V3055","2021-9-17-V3055-10013",1
"909","FLK","8124",1,2021,9,21,"ISOL_LR","CS15",NA,NA,25.62186,-80.09296,4104098,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,"CD3",12.4967996001024,13.1063995805952,10,"AGA AGAR","Agaricia agaricites",1,0,5,5,4,5,0,"N","A","NCRMP","2021-9-21-8124","2021-9-21-8124-1",1
"910","SEFCRI","V1137",10359,2021,9,23,"RGSH_LR","NEAR0",0,NA,25.9186,-80.10608,1850055,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,28,28,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-23-V1137","2021-9-23-V1137-10359",1
"911","SEFCRI","V1141",10326,2021,9,23,"LIRM_LR","MIDR0",0,NA,25.90046,-80.09274,1876322,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,60,60,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-23-V1141","2021-9-23-V1141-10326",1
"912","SEFCRI","V1143",10328,2021,9,23,"LIRI_LR","INNR0",0,NA,25.88968,-80.10181,1892048,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,33,33,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-23-V1143","2021-9-23-V1143-10328",1
"913","SEFCRI","V3056",10361,2021,9,23,"CPSH_LR","NEAR0",0,NA,25.89024,-80.11443,1891367,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,25,25,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-9-23-V3056","2021-9-23-V3056-10361",1
"914","FLK","V1278",9761,2021,10,5,"CONT_LR","CS08",NA,NA,25.55608,-80.10879,4075883,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,"CD1",14,14,10,"ACR PALM","Acropora palmata",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-10-5-V1278","2021-10-5-V1278-9761",0
"915","FLK","V1279",9756,2021,10,5,"CONT_LR","CS08",NA,NA,25.56329,-80.10575,4078985,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,"CD1",11,11,10,"ACR PALM","Acropora palmata",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-10-5-V1279","2021-10-5-V1279-9756",0
"916","FLK","V1386",9765,2021,10,5,"ISOL_MR","CS05",NA,NA,25.52361,-80.1145,4062024,"Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,"CD0",25,25,10,"ACR PALM","Acropora palmata",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-10-5-V1386","2021-10-5-V1386-9765",0
"917","FLK","V1387",9752,2021,10,5,"ISOL_MR","CS05",NA,NA,25.53399,-80.11343,4066538,"Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,"CD0",22,22,10,"ACR PALM","Acropora palmata",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-10-5-V1387","2021-10-5-V1387-9752",1
"918","SEFCRI","V1142",10148,2021,10,7,"CPSH_LR","NEAR0",0,NA,25.88977,-80.11605,1892019,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,24,24,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-10-7-V1142","2021-10-7-V1142-10148",1
"919","SEFCRI","V1145",10017,2021,10,7,"CPSH_LR","NEAR0",0,NA,25.88616,-80.11581,1897268,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,24,24,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-10-7-V1145","2021-10-7-V1145-10017",1
"920","SEFCRI","V2135",10155,2021,10,7,"LIRI_LR","INNR0",0,NA,25.88833,-80.10182,1894016,"Broward-Miami",13,NA,0,NA,0,NA,0,NA,27,27,10,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-10-7-V2135","2021-10-7-V2135-10155",1
"921","FLK","V1274",10142,2021,10,13,"SPGR_LR","CS12",NA,NA,25.38317,-80.13678,3986799,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,"CD2",25,25,10,"ACR PALM","Acropora palmata",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-10-13-V1274","2021-10-13-V1274-10142",0
"922","FLK","V1275",9821,2021,10,13,"SPGR_LR","CS12",NA,NA,25.49558,-80.10774,4048698,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,"CD2",33,33,10,"ACR PALM","Acropora palmata",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-10-13-V1275","2021-10-13-V1275-9821",1
"923","FLK","V1276",9813,2021,10,13,"SPGR_LR","CS14",NA,NA,25.5145,-80.10014,4058013,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,"CD3",53,53,10,"ACR PALM","Acropora palmata",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2021-10-13-V1276","2021-10-13-V1276-9813",1
